-1.993526957775368702e+00 -1.312226742463671547e+00 -8.268327375757175135e-01
-2.164508941475493220e+00 -3.881862203664243616e-01 -1.007001777390270636e-02
-3.161744200057776677e+00 -6.157438485031089259e-01 1.237940145608716236e+00
-7.712403160936440738e-01 1.515443165378027590e+00 9.377594331927390225e-01
-2.881658200997511354e+00 -1.592833845874345400e+00 1.455445559398894639e+00
9.138280527000117170e-02 -5.470766089716957437e-01 1.734063581339784887e+00
-2.099566129578357199e+00 1.359487224334908539e+00 1.074019938990665057e+00
8.737528815347747058e-01 4.704728551700360639e-01 -1.070991932964433069e+00
1.510460287598771600e-01 9.058039685401580998e-02 3.096344840689602695e-01
1.575702255508633964e+00 -3.180681054975338928e-01 -9.751051319843416776e-01
-2.348730591730062933e+00 -8.243089555898803766e-01 -3.022267447694252374e-01
-6.792939136830693503e-01 -6.808980631390129101e-01 9.431685758574903655e-01
-1.755771701584736055e+00 7.241685881575623540e-01 6.370746835877951764e-01
-4.396231529984853115e-01 2.325047770892016419e-01 4.564056290049314790e-01
7.926709253125563404e-01 1.137985879437891645e-01 1.702237888524593679e+00
-9.760712716407154987e-01 -1.608473945578543063e+00 3.482737496448132797e-01
-1.204221165812210392e+00 1.355051431444225241e+00 -4.513063130518718546e-01
7.116767590230985707e-01 7.299275846381721999e-01 -9.278716204657968536e-01
2.697639483074238509e+00 1.043544532281704296e+00 -9.962314050464812221e-01
8.222740033291938699e-01 1.743271882616032498e+00 -1.158771714290677934e+00
-2.055431208936019605e+00 1.130630464801761104e+00 -4.544799492590356760e-02
6.318950791258756139e-01 -3.908240294002293669e-02 4.076163226279486684e-01
3.480407749943490892e+00 9.702710568903007982e-01 -1.009972286388858276e+00
-8.464508548613667305e-01 -7.930879372069659095e-01 -4.874885059385783981e-01
3.394041692373355623e+00 2.446559832223187125e-01 6.966687174516317249e-01
-8.013959320252054264e-01 -4.283247953600303748e-01 -7.543895469683663535e-01
-4.449644855842820879e-01 -3.087014374368178160e+00 5.494421187512714688e-01
2.282556971536557899e+00 -7.199623694023616904e-01 4.137608684587195662e-01
-6.948769191041213877e-02 -5.252415443348983359e-01 8.587394773962774286e-01
1.466309111095355000e+00 1.050541152245770826e+00 2.685561622490137523e+00
-1.729737077984899507e+00 -2.131269677306953936e-01 1.479884119746152971e+00
-1.497460009226011302e+00 5.980730531455024090e-01 1.369665890163240807e+00
5.895776773783848235e+00 2.260015127794360867e-01 8.995458150635849970e-01
2.144471856069201543e+00 -9.952296681346745055e-02 -3.620132226311412182e-03
-9.455417921303533868e-01 -2.327279211190848685e+00 1.407519215814732938e+00
4.309571092429642647e-01 -5.422828955299034970e-01 1.640376885698858533e+00
2.147037461242679690e+00 -1.905312776260540963e-01 -1.806514873682942279e-01
-1.883886768975950643e+00 -3.855060550693494847e-01 -8.478822497288207582e-01
-4.121520005851127877e+00 -7.894330373535869416e-01 -1.554796727169100445e-01
-3.066583452159298284e-01 2.510277974504299792e+00 -3.047423420937707128e-01
-8.678998093525360780e-01 1.405738409918656062e+00 -5.748704862681102146e-01
-8.710491445931155541e-01 -1.104832605237692889e+00 -7.589476055642457863e-02
3.963050679791192188e+00 1.280884497502831509e+00 1.569823695865477653e-01
-3.309022442233148897e+00 -9.751102591172654543e-01 1.286007533208750386e+00
-7.900723278961030438e-01 9.876308211006594728e-01 -9.996774966109687188e-01
-1.948169505137309132e+00 -1.307590780939855035e+00 -1.705979106822996361e+00
-7.887227708588079311e-01 -9.243562350576848274e-01 1.091736782124159699e+00
1.792730772217186574e+00 2.107013046451428062e-01 -1.196257147640789054e-02
6.519708762316356321e-01 -4.468526272847658243e-01 2.123003052694583115e+00
9.236558337918063799e-01 -4.221571777175943674e-01 2.484743892427188072e-02
2.696918889345211179e-01 1.308062646729651002e+00 1.000056070399784058e-01
